loss_pol_surr,ev_tdlam_before,EpRewMean,loss_vf_loss,loss_pol_entpen,EpLenMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar,loss_ent,EpThisIter,loss_kl
-0.032376226,0.38183629512786865,-1.3381610255521839,0.17418298,0.0,16.0,265440,114.27665328979492,16590,1.2879122,10,0.029914029
-0.09443518,0.34716862440109253,-1.3999109910512306,0.4254666,0.0,16.0,265600,114.34598684310913,16600,1.2880913,10,0.04991372
-0.090976015,0.5352999567985535,-1.4268816288922304,0.17542604,0.0,16.0,265760,114.41387701034546,16610,1.2860171,10,0.021245098
-0.034082018,0.31870216131210327,-1.5220814269693954,1.0739772,0.0,16.0,265920,114.48016381263733,16620,1.2869085,10,0.019829813
-0.06687597,-1.251786231994629,-1.5057046775199943,0.20899913,0.0,16.0,266080,114.5471727848053,16630,1.2892245,10,0.018561963
-0.08780026,0.2892998456954956,-1.4966462101667781,0.14342043,0.0,16.0,266240,114.61508417129517,16640,1.2877411,10,0.029792953
-0.011666626,0.44973695278167725,-1.5075594311902707,0.08372722,0.0,16.0,266400,114.68253421783447,16650,1.283944,10,0.021165019
-0.0322961,0.3463292121887207,-1.5429699976820106,0.56416667,0.0,16.0,266560,114.75043082237244,16660,1.2861863,10,0.04048362
0.017701883,0.3831409215927124,-1.5475619590027767,0.12370873,0.0,16.0,266720,114.82100486755371,16670,1.2829944,10,0.03628131
-0.015719548,0.4194689393043518,-1.4719903989180825,0.13959771,0.0,16.0,266880,114.8870255947113,16680,1.2775779,10,0.03586321
-0.072440654,0.3152325749397278,-1.5244123899660065,1.0025421,0.0,16.0,267040,114.95681953430176,16690,1.2757072,10,0.035797067
-0.006829394,0.1225656270980835,-1.4490242705992162,0.14119324,0.0,16.0,267200,115.02520751953125,16700,1.2703052,10,0.041534405
-0.06042436,0.400079607963562,-1.4762762024748313,0.14684944,0.0,16.0,267360,115.08986139297485,16710,1.2711881,10,0.035953365
-0.06948224,0.307833194732666,-1.3747977350958782,0.064720556,0.0,16.0,267520,115.15964198112488,16720,1.2598556,10,0.025993135
-0.09964517,-0.07084870338439941,-1.3473026239080668,0.056151472,0.0,16.0,267680,115.22718906402588,16730,1.2537595,10,0.040975373
-0.092565775,0.35090869665145874,-1.3345104164269421,0.1090357,0.0,16.0,267840,115.29141783714294,16740,1.2399696,10,0.03957813
0.0038959263,0.23887789249420166,-1.4342329810078016,1.6064928,0.0,16.0,268000,115.35809087753296,16750,1.2367516,10,0.028236002
-0.13475472,0.38280677795410156,-1.2999406924097892,0.08193007,0.0,16.0,268160,115.42824482917786,16760,1.2270131,10,0.020048186
-0.050887078,0.3582240343093872,-1.2719606391895977,0.06869635,0.0,16.0,268320,115.49303817749023,16770,1.2189683,10,0.042579927
-0.07189729,0.33394455909729004,-1.3372582863508062,0.90887064,0.0,16.0,268480,115.56148838996887,16780,1.2188562,10,0.025580412
-0.06427519,0.4480654001235962,-1.264356008122303,0.085781336,0.0,16.0,268640,115.63067054748535,16790,1.2201594,10,0.04364189
-0.012773234,0.15879541635513306,-1.2750964210043112,0.57989895,0.0,16.0,268800,115.69736504554749,16800,1.2204608,10,0.028860513
-0.09808399,0.4057700037956238,-1.2419166466956597,0.1491034,0.0,16.0,268960,115.76589012145996,16810,1.2166754,10,0.04009403
-0.08765162,0.03078824281692505,-1.2745890908944597,0.101811096,0.0,16.0,269120,115.83608484268188,16820,1.2126185,10,0.03143083
0.08584411,0.49872297048568726,-1.268771007136561,0.04700247,0.0,16.0,269280,115.90247225761414,16830,1.2150332,10,0.03971172
-0.054787245,0.33492040634155273,-1.2658986124742408,0.061403062,0.0,16.0,269440,115.97163891792297,16840,1.2161013,10,0.040145185
-0.110909,0.4530640244483948,-1.1998898964692573,0.13220796,0.0,16.0,269600,116.04271340370178,16850,1.2106605,10,0.036598496
-0.08310003,0.36471015214920044,-1.1935515871379578,0.07724679,0.0,16.0,269760,116.10906648635864,16860,1.205238,10,0.03143093
0.01964087,0.16853874921798706,-1.4733742587253196,11.580776,0.0,16.0,269920,116.17905926704407,16870,1.2070398,10,0.01896095
-0.032975316,-0.6796596050262451,-1.4254401286248959,0.24571194,0.0,16.0,270080,116.24666213989258,16880,1.2098321,10,0.038160626
-0.050606802,-1.7030150890350342,-1.426328857492027,0.27429837,0.0,16.0,270240,116.31233620643616,16890,1.2037072,10,0.034600876
-0.03408914,0.28894728422164917,-1.416374973002393,0.117169395,0.0,16.0,270400,116.3792233467102,16900,1.1953939,10,0.04232303
-0.005397804,0.30919432640075684,-1.3970881940465751,0.09330997,0.0,16.0,270560,116.4460928440094,16910,1.1987472,10,0.04766927
-0.0035004616,0.41419845819473267,-1.4068140196566592,0.096307546,0.0,16.0,270720,116.51193523406982,16920,1.1891872,10,0.024329606
-0.05950578,0.3918108344078064,-1.4133409202482492,0.05545274,0.0,16.0,270880,116.57856678962708,16930,1.1829743,10,0.030208819
-0.12389797,0.40608978271484375,-1.433854957397843,0.11653829,0.0,16.0,271040,116.65023875236511,16940,1.1829349,10,0.03221327
-0.0067220777,0.3048713803291321,-1.4211691628091219,0.4827,0.0,16.0,271200,116.71600389480591,16950,1.1830376,10,0.022691797
-0.058980837,0.4534117579460144,-1.409267279139443,0.054363463,0.0,16.0,271360,116.78376626968384,16960,1.1821021,10,0.037313987
-0.11196399,0.2897495627403259,-1.168130516903031,0.13285239,0.0,16.0,271520,116.85073566436768,16970,1.1817685,10,0.050156258
0.019914597,0.20258206129074097,-1.1092140765163705,0.068849444,0.0,16.0,271680,116.91528487205505,16980,1.1801416,10,0.043478303
-0.03000455,0.37614595890045166,-1.259775171958737,1.6948155,0.0,16.0,271840,116.98445677757263,16990,1.1747278,10,0.037297353
-0.03868059,0.324074387550354,-1.2385927299461807,0.120653234,0.0,16.0,272000,117.05742716789246,17000,1.1717921,10,0.027050287
-0.037156794,0.21441900730133057,-1.320892374116447,0.61310536,0.0,16.0,272160,117.12724685668945,17010,1.1630964,10,0.036544487
-0.011524394,-0.2080097198486328,-1.3159971196075058,0.09461101,0.0,16.0,272320,117.20081496238708,17020,1.1594242,10,0.033963818
-0.07129641,0.4425587058067322,-1.3869346296836127,0.28917167,0.0,16.0,272480,117.27350115776062,17030,1.15181,10,0.043904908
-0.055093303,0.23523962497711182,-1.3690894773302948,0.15575737,0.0,16.0,272640,117.34220933914185,17040,1.1467439,10,0.027513694
-0.034322143,0.3656572699546814,-1.3893243765050132,0.1653392,0.0,16.0,272800,117.41472697257996,17050,1.1481398,10,0.036605872
-0.05982743,0.3924786448478699,-1.4478774319600538,0.20653561,0.0,16.0,272960,117.48777770996094,17060,1.1484038,10,0.02827183
-0.041556086,0.1856819987297058,-1.3897175200327487,0.06304945,0.0,16.0,273120,117.55457592010498,17070,1.1384267,10,0.026707381
-0.05204153,-1.1245534420013428,-1.3600123517371798,0.05843611,0.0,16.0,273280,117.62416744232178,17080,1.1342927,10,0.03281098
-0.11838254,0.3335304856300354,-1.2214290785867885,0.0875054,0.0,16.0,273440,117.69064569473267,17090,1.1286687,10,0.039899074
0.032230288,0.3982847332954407,-1.2370233200038894,0.05042643,0.0,16.0,273600,117.75751686096191,17100,1.1236204,10,0.020177629
-0.02084418,0.4646391272544861,-1.1192530090647197,0.026185675,0.0,16.0,273760,117.82797932624817,17110,1.1183839,10,0.025551375
-0.073242165,0.4365195631980896,-1.12471577335815,0.06333775,0.0,16.0,273920,117.89697456359863,17120,1.1127762,10,0.02128142
-0.027593706,0.37255436182022095,-1.1629011659693134,0.7515009,0.0,16.0,274080,117.96197605133057,17130,1.1065253,10,0.03665192
-0.069036044,0.2382293939590454,-1.1679155426742198,0.14164525,0.0,16.0,274240,118.03142666816711,17140,1.1083484,10,0.036091305
-0.06525045,0.5339807569980621,-1.1452976872604985,0.1349783,0.0,16.0,274400,118.10262894630432,17150,1.1093259,10,0.026093014
-0.020953972,0.3866913914680481,-1.1267536262621123,0.1328103,0.0,16.0,274560,118.16834902763367,17160,1.0996524,10,0.049076833
0.010155946,0.32282334566116333,-1.1556028226241288,0.087484404,0.0,16.0,274720,118.23811054229736,17170,1.0962933,10,0.02843425
-0.08145522,0.027314364910125732,-1.1830320714092193,0.06117379,0.0,16.0,274880,118.30797052383423,17180,1.0918889,10,0.045780472
-0.10521419,0.3043386936187744,-1.1467651943898454,0.04704778,0.0,16.0,275040,118.37221002578735,17190,1.0873809,10,0.030015562
-0.019550737,0.38987040519714355,-1.1449189308497802,0.11850433,0.0,16.0,275200,118.44100761413574,17200,1.0774984,10,0.024390992
0.0038493443,0.4335387349128723,-1.2238380177231771,0.27953082,0.0,16.0,275360,118.5106954574585,17210,1.0735947,10,0.027772756
-0.012818083,0.4587762951850891,-1.2050740018650732,0.08122606,0.0,16.0,275520,118.57632446289062,17220,1.0728344,10,0.039630502
-0.022679957,0.40709388256073,-1.1331655131567973,0.21154407,0.0,16.0,275680,118.64376878738403,17230,1.0774668,10,0.025979739
-0.0039025322,0.494668185710907,-1.1482530316294737,0.102569,0.0,16.0,275840,118.71303462982178,17240,1.0758,10,0.02114221
-0.08031164,0.46867287158966064,-1.1055836763499598,0.05412353,0.0,16.0,276000,118.77794218063354,17250,1.0677508,10,0.03265802
-0.031168733,0.5233896374702454,-1.1123634996495837,0.11269972,0.0,16.0,276160,118.8458685874939,17260,1.0644902,10,0.021522775
-0.08319981,0.14275723695755005,-1.1073520946202629,0.09308573,0.0,16.0,276320,118.91458940505981,17270,1.0647898,10,0.04042008
-0.06979793,0.2758936882019043,-1.1722711569689186,0.4637844,0.0,16.0,276480,118.9807596206665,17280,1.0618023,10,0.02219745
-0.0016214177,0.4628663659095764,-1.1898494287769632,0.08106389,0.0,16.0,276640,119.04946780204773,17290,1.0583009,10,0.04962889
-0.051950976,0.2235535979270935,-1.2315039841536346,0.45929056,0.0,16.0,276800,119.12089681625366,17300,1.0578212,10,0.028817687
-0.112674266,0.2640807032585144,-1.1729028889986748,0.072023086,0.0,16.0,276960,119.18691897392273,17310,1.0559484,10,0.024938434
-0.18028978,0.2497585415840149,-1.1520672350906784,0.03479656,0.0,16.0,277120,119.25733232498169,17320,1.0485134,10,0.068364136
-0.04551208,0.2308996319770813,-1.1198488313749406,0.07930161,0.0,16.0,277280,119.32590007781982,17330,1.0475849,10,0.04494953
-0.0810288,0.5030200481414795,-1.081952652566023,0.060345534,0.0,16.0,277440,119.39129662513733,17340,1.0422801,10,0.03774531
-0.021560326,0.16536492109298706,-1.1398836198736384,0.5124295,0.0,16.0,277600,119.45992541313171,17350,1.043218,10,0.039239682
-0.096805304,0.37087225914001465,-1.168950613513557,0.24266735,0.0,16.0,277760,119.52819919586182,17360,1.047819,10,0.035731066
-0.036554016,0.3902456760406494,-1.1708496034139462,0.05827102,0.0,16.0,277920,119.59454441070557,17370,1.0455537,10,0.027432019
-0.027346216,0.10649526119232178,-1.0963479715683544,0.043374564,0.0,16.0,278080,119.66241359710693,17380,1.0444607,10,0.060075223
-0.013463281,0.5483708083629608,-1.1492256978676196,0.15270898,0.0,16.0,278240,119.73112177848816,17390,1.0390569,10,0.031396866
-0.0334913,0.46166884899139404,-1.1397803711997445,0.17938918,0.0,16.0,278400,119.79549479484558,17400,1.0361438,10,0.04165267
-0.05159274,0.4471174478530884,-1.1447794154546442,0.06912115,0.0,16.0,278560,119.86464881896973,17410,1.0325052,10,0.040061854
-0.13210559,0.3470236659049988,-1.2728263836629512,0.39247462,0.0,16.0,278720,119.93604779243469,17420,1.0267099,10,0.021456288
-0.102026,0.44587934017181396,-1.2555054260746394,0.057562947,0.0,16.0,278880,120.00302338600159,17430,1.0183889,10,0.03705766
-0.00014251098,0.25158923864364624,-1.3269340394983486,0.5492757,0.0,16.0,279040,120.07105779647827,17440,1.0148107,10,0.037290536
-0.07659939,0.19386005401611328,-1.2602826980941217,0.07207601,0.0,16.0,279200,120.14092350006104,17450,1.0044861,10,0.027615849
-0.061361145,0.0744677186012268,-1.2441654193883422,0.13293053,0.0,16.0,279360,120.20711398124695,17460,0.9940219,10,0.027393172
-0.024465151,0.238583505153656,-1.2108708437869564,0.04031137,0.0,16.0,279520,120.27632069587708,17470,0.98780435,10,0.035184525
-0.11000798,0.20657986402511597,-1.2104463562228025,0.057801753,0.0,16.0,279680,120.34512662887573,17480,0.9797111,10,0.04543616
-0.06498305,0.38736480474472046,-1.1688552407302455,0.08499235,0.0,16.0,279840,120.41058993339539,17490,0.9737038,10,0.03265778
-0.087551996,0.3115123510360718,-1.1955237789936533,0.3209005,0.0,16.0,280000,120.47755670547485,17500,0.9761396,10,0.03436578
0.0043502077,0.4176822304725647,-1.1835375765080793,0.061023757,0.0,16.0,280160,120.54641199111938,17510,0.9736596,10,0.05248545
-0.08112467,0.4129098653793335,-1.080448211204653,0.15879676,0.0,16.0,280320,120.61304974555969,17520,0.96507263,10,0.027893743
-0.05286499,0.44897109270095825,-1.1410850549820197,0.15954128,0.0,16.0,280480,120.67974853515625,17530,0.95617294,10,0.028618556
-0.076060876,0.16264969110488892,-1.0608801106597212,0.09415947,0.0,16.0,280640,120.74867367744446,17540,0.96163505,10,0.033319235
-0.06687956,0.3877401351928711,-1.0945528853143278,0.08772539,0.0,16.0,280800,120.81515383720398,17550,0.9658046,10,0.030648895
-0.0044477433,0.46510928869247437,-1.0530515196952168,0.10423198,0.0,16.0,280960,120.88458514213562,17560,0.9644169,10,0.025472932
-0.036193598,0.35580897331237793,-1.0757673005526538,0.062427357,0.0,16.0,281120,120.9581573009491,17570,0.9584694,10,0.047228623
-0.113363564,0.4176750183105469,-1.0974988815007944,0.04313389,0.0,16.0,281280,121.02499032020569,17580,0.9566269,10,0.040543813
-0.046220038,0.3040030002593994,-1.1208396104718152,0.36654985,0.0,16.0,281440,121.09306049346924,17590,0.9528089,10,0.031748027
-0.0543788,0.47705286741256714,-1.0861515733060274,0.08367999,0.0,16.0,281600,121.16565418243408,17600,0.9476266,10,0.029456485
-0.12420131,0.4564692974090576,-1.1067482370572364,0.06210825,0.0,16.0,281760,121.23342967033386,17610,0.9496995,10,0.03404413
-0.038352385,0.5487219095230103,-1.097745311941298,0.055681895,0.0,16.0,281920,121.30019855499268,17620,0.951241,10,0.024430722
-0.042337175,0.4396151304244995,-1.079050789665026,0.23020498,0.0,16.0,282080,121.37078619003296,17630,0.94923633,10,0.03913084
-0.06733228,0.5285245478153229,-1.137476529393673,0.10305968,0.0,16.0,282240,121.43705296516418,17640,0.94280154,10,0.029686458
-0.038469218,0.4968714118003845,-1.1557366091527832,0.10690777,0.0,16.0,282400,121.50752472877502,17650,0.93463475,10,0.046836562
-0.05188159,0.43253588676452637,-1.2036017267163461,0.20957048,0.0,16.0,282560,121.57670640945435,17660,0.9379854,10,0.039761327
-0.03757415,0.39073002338409424,-1.2436420881815782,0.2516882,0.0,16.0,282720,121.64211106300354,17670,0.94106877,10,0.039414905
-0.08415377,0.4526224732398987,-1.2522864926052897,0.06489093,0.0,16.0,282880,121.71182084083557,17680,0.937902,10,0.024949327
-0.058976352,0.28729647397994995,-1.2450438240937185,0.16753602,0.0,16.0,283040,121.77950143814087,17690,0.9320421,10,0.028090052
-0.07653803,0.5755681097507477,-1.2527087844097888,0.06944507,0.0,16.0,283200,121.8460853099823,17700,0.926846,10,0.03156405
-0.048115835,0.4801245927810669,-1.2690793210384088,0.13357744,0.0,16.0,283360,121.91487216949463,17710,0.91877556,10,0.021737412
-0.03277254,0.39437156915664673,-1.2588953333545863,0.042688727,0.0,16.0,283520,121.98361587524414,17720,0.9135805,10,0.04999869
-0.0659392,0.2915722727775574,-1.2876877469795014,0.36772388,0.0,16.0,283680,122.05108451843262,17730,0.90851736,10,0.034836985
-0.0098408125,0.1729811429977417,-1.3217058295893793,1.117765,0.0,16.0,283840,122.12030029296875,17740,0.90689754,10,0.02055571
-0.04448776,0.3550126552581787,-1.2784190794577421,0.13332362,0.0,16.0,284000,122.18911981582642,17750,0.90335035,10,0.03116186
-0.120474696,0.01981431245803833,-1.2177204092664164,0.06670132,0.0,16.0,284160,122.25498175621033,17760,0.9020375,10,0.04373593
-0.0026411153,0.21631771326065063,-1.184535260947084,0.06928231,0.0,16.0,284320,122.32372760772705,17770,0.896102,10,0.040730055
-0.065816715,0.34679239988327026,-1.175512645691527,0.053780813,0.0,16.0,284480,122.39363598823547,17780,0.88751614,10,0.040507544
-0.067741066,0.37846237421035767,-1.148518183643279,0.0762922,0.0,16.0,284640,122.45905113220215,17790,0.8861775,10,0.043436337
-0.00029046834,0.35611510276794434,-1.1033859005941562,0.07105205,0.0,16.0,284800,122.52648687362671,17800,0.8774028,10,0.0238848
0.0024811327,0.3799930810928345,-1.0871041137304371,0.06731815,0.0,16.0,284960,122.59551453590393,17810,0.8727698,10,0.030998815
-0.031656094,0.3645514249801636,-1.0979258812792612,0.08687247,0.0,16.0,285120,122.66110968589783,17820,0.86814034,10,0.02865685
-0.026760938,0.45209187269210815,-1.0537472300559345,0.09059547,0.0,16.0,285280,122.72861194610596,17830,0.8642821,10,0.025670964
-0.07193682,0.42086994647979736,-0.9600384121514652,0.044890173,0.0,16.0,285440,122.79977250099182,17840,0.8629718,10,0.032252166
-0.1313197,0.46852320432662964,-0.9732419519754792,0.052467316,0.0,16.0,285600,122.86621880531311,17850,0.85780144,10,0.035442494
-0.029497804,0.5011888146400452,-0.9624750571540249,0.03789748,0.0,16.0,285760,122.93315815925598,17860,0.85147136,10,0.035337374
-0.02521035,0.5851900279521942,-0.9824967188148019,0.047010414,0.0,16.0,285920,123.00259613990784,17870,0.84587276,10,0.027305173
-0.06719755,0.5037768185138702,-0.9948199785453472,0.08094183,0.0,16.0,286080,123.06845712661743,17880,0.84158623,10,0.026477644
-0.061309554,0.25641995668411255,-1.0077816923354073,0.1508336,0.0,16.0,286240,123.13782262802124,17890,0.8410912,10,0.02434597
-0.07874821,0.5725928246974945,-1.0028790290075822,0.041730754,0.0,16.0,286400,123.20715022087097,17900,0.8344098,10,0.029294314
-0.058171675,0.4898044466972351,-0.9981506014508887,0.06843059,0.0,16.0,286560,123.27319931983948,17910,0.8191633,10,0.038860343
-0.0044450397,0.33354222774505615,-1.0072867772516858,0.13151756,0.0,16.0,286720,123.34369206428528,17920,0.8081378,10,0.035896465
-0.06344986,0.1820276379585266,-1.1241028341259927,0.6339614,0.0,16.0,286880,123.41152691841125,17930,0.80001557,10,0.043284416
-0.03417904,0.5961302518844604,-1.1774294971851729,0.13554248,0.0,16.0,287040,123.47820544242859,17940,0.79424995,10,0.02302989
-0.09175759,0.18164318799972534,-1.2280363383657344,0.20931871,0.0,16.0,287200,123.54753041267395,17950,0.7872541,10,0.03058696
-0.058348045,0.5505482852458954,-1.290403809156022,0.1824003,0.0,16.0,287360,123.61651754379272,17960,0.77942747,10,0.0543561
-0.033563197,0.3582552671432495,-1.331568119566175,0.38560164,0.0,16.0,287520,123.68278121948242,17970,0.77095985,10,0.026076458
-0.072349146,0.4272591471672058,-1.3240830240958648,0.06773939,0.0,16.0,287680,123.74993443489075,17980,0.7683373,10,0.02490973
-0.01627653,0.35479432344436646,-1.3186081897114017,0.10072711,0.0,16.0,287840,123.82154750823975,17990,0.7689545,10,0.03356393
-0.1054634,0.11523246765136719,-1.666757562612639,9.994204,0.0,16.0,288000,123.88782215118408,18000,0.76416296,10,0.03881842
-0.06873219,-0.18816983699798584,-1.7169057823227454,0.5659723,0.0,16.0,288160,123.95546555519104,18010,0.7645068,10,0.031475477
-0.09418756,-1.3266394138336182,-1.6774559803175983,0.084168136,0.0,16.0,288320,124.02502942085266,18020,0.765431,10,0.044529486
-0.07057156,0.438640832901001,-1.6148042836351795,0.23672797,0.0,16.0,288480,124.0903902053833,18030,0.76335883,10,0.033310477
-0.04177428,0.4433070421218872,-1.6303319222570902,0.34483352,0.0,16.0,288640,124.16145086288452,18040,0.7578574,10,0.030805508
-0.09010509,0.3753693699836731,-1.6453534899599955,0.26704234,0.0,16.0,288800,124.23090696334839,18050,0.75978476,10,0.04463584
-0.027953386,0.50029256939888,-1.6335076360152307,0.18118858,0.0,16.0,288960,124.29910802841187,18060,0.7543935,10,0.028697664
-0.026947182,0.328003466129303,-1.590329984190613,0.08099306,0.0,16.0,289120,124.36875772476196,18070,0.7498021,10,0.022388633
-0.020649806,0.3021807074546814,-1.6095372211730938,0.16195276,0.0,16.0,289280,124.43858313560486,18080,0.747315,10,0.033625714
-0.053491153,0.4344504475593567,-1.6598367029175793,0.36950696,0.0,16.0,289440,124.50487804412842,18090,0.7437384,10,0.02812681
-0.061339237,0.41974759101867676,-1.3356579937762896,0.079267815,0.0,16.0,289600,124.57409977912903,18100,0.7367108,10,0.030432094
-0.04864418,0.3144439458847046,-1.3069138647126965,0.19211534,0.0,16.0,289760,124.6466965675354,18110,0.73053783,10,0.028041307
-0.06597713,0.36670857667922974,-1.373199610797006,0.15401453,0.0,16.0,289920,124.71282625198364,18120,0.72391963,10,0.035677213
-0.00093673915,0.38064485788345337,-1.4286285870029536,1.2050331,0.0,16.0,290080,124.78121161460876,18130,0.7224057,10,0.03130321
-0.038948663,0.19838178157806396,-1.3901940698291386,0.12054312,0.0,16.0,290240,124.84913873672485,18140,0.714901,10,0.035743706
-0.08498974,0.35871171951293945,-1.3435124707620065,0.10829364,0.0,16.0,290400,124.91511917114258,18150,0.70556545,10,0.044641383
-2.992712e-05,0.49591726064682007,-1.3220775917894725,0.12487057,0.0,16.0,290560,124.98372077941895,18160,0.69919246,10,0.027731182
-0.030882102,0.5607835054397583,-1.3590840507430724,0.22145577,0.0,16.0,290720,125.05343675613403,18170,0.69187737,10,0.03568482
0.00861414,0.2338552474975586,-1.323446662041368,0.07590231,0.0,16.0,290880,125.11948156356812,18180,0.687172,10,0.028025404
-0.038591057,0.33849865198135376,-1.2703942364458145,0.13408263,0.0,16.0,291040,125.18905472755432,18190,0.68828577,10,0.028319579
-0.083694234,0.48740023374557495,-1.2940632796390819,0.17796987,0.0,16.0,291200,125.25904035568237,18200,0.6928424,10,0.025954105
-0.052134234,0.523248553276062,-1.3126085472293958,0.2904717,0.0,16.0,291360,125.32520151138306,18210,0.6883798,10,0.02669002
-0.055058986,0.42400771379470825,-1.309538524839712,0.36779985,0.0,16.0,291520,125.3949921131134,18220,0.68158364,10,0.022353984
-0.04725277,0.10830682516098022,-1.1609946552772095,0.055726603,0.0,16.0,291680,125.467702627182,18230,0.67437786,10,0.0541477
-0.018359784,0.16408616304397583,-1.1330216788960272,0.060925484,0.0,16.0,291840,125.53447389602661,18240,0.669365,10,0.047461554
0.024690606,0.14521503448486328,-1.1304994672037467,0.23636237,0.0,16.0,292000,125.60307931900024,18250,0.66605765,10,0.032756753
-0.02767549,0.5231515467166901,-1.107168678950834,0.053258747,0.0,16.0,292160,125.67125105857849,18260,0.66078305,10,0.031663522
-0.06419303,0.35000330209732056,-1.065480607588522,0.19393983,0.0,16.0,292320,125.7372739315033,18270,0.654396,10,0.01994364
-0.041662686,0.5399454534053802,-1.1200065291707002,0.12455991,0.0,16.0,292480,125.80731105804443,18280,0.6517265,10,0.028159987
-0.096983,0.14734721183776855,-1.125828421066971,0.13847472,0.0,16.0,292640,125.87609529495239,18290,0.64836496,10,0.03404843
0.04647357,0.4793025851249695,-1.1198758003156764,0.12035771,0.0,16.0,292800,125.94374227523804,18300,0.6385982,10,0.041108888
-0.054783788,0.3771200180053711,-1.073366319472261,0.069636226,0.0,16.0,292960,126.01256656646729,18310,0.63297915,10,0.06051712
-0.0931578,0.456217885017395,-1.055510604636953,0.094399184,0.0,16.0,293120,126.08206129074097,18320,0.6280089,10,0.03580104
-0.030026428,0.35873275995254517,-1.0963285227914443,0.08158156,0.0,16.0,293280,126.148690700531,18330,0.62720394,10,0.027327552
-0.06852736,0.5909658670425415,-1.1159785956629136,0.050416127,0.0,16.0,293440,126.21944999694824,18340,0.62409663,10,0.039191093
-0.0474362,0.4612067937850952,-1.0859169673496742,0.052519597,0.0,16.0,293600,126.28867816925049,18350,0.621767,10,0.03279802
-0.12111656,0.35002267360687256,-1.0875531147718152,0.057431623,0.0,16.0,293760,126.35625910758972,18360,0.62195736,10,0.02659773
-0.072874084,0.5174241662025452,-1.083285271054969,0.066660136,0.0,16.0,293920,126.42602610588074,18370,0.6194384,10,0.04869668
-0.05654616,0.4698758125305176,-1.0470934143866695,0.07297116,0.0,16.0,294080,126.49569821357727,18380,0.6135221,10,0.037105065
-0.032399144,0.2593652009963989,-1.0271910418958847,0.048888646,0.0,16.0,294240,126.56088042259216,18390,0.6123395,10,0.029573994
0.0036879722,0.40465831756591797,-1.0433279190301092,0.22677127,0.0,16.0,294400,126.63022446632385,18400,0.6057233,10,0.035331614
-0.11211192,0.40005558729171753,-1.1015527384086863,0.18227243,0.0,16.0,294560,126.69912004470825,18410,0.60184646,10,0.033998612
-0.052097842,0.4522508382797241,-1.1201994352730587,0.14392343,0.0,16.0,294720,126.76073884963989,18420,0.5986273,10,0.034036834
-0.04759658,0.38544005155563354,-1.121493436322253,0.110836044,0.0,16.0,294880,126.82499098777771,18430,0.5940576,10,0.038430084
0.01026492,0.5507107675075531,-1.169806692133828,0.41159844,0.0,16.0,295040,126.89316487312317,18440,0.5980263,10,0.044918105
-0.08417729,-0.07604086399078369,-1.1692923406346154,0.0903337,0.0,16.0,295200,126.95956110954285,18450,0.5952182,10,0.03246303
-0.113602795,0.23207950592041016,-1.2372850705224767,0.45081872,0.0,16.0,295360,127.02910447120667,18460,0.59286505,10,0.035369456
-0.04303239,0.4436984062194824,-1.2305031655955474,0.06675617,0.0,16.0,295520,127.0997359752655,18470,0.590961,10,0.02804225
-0.065781616,0.46270525455474854,-1.2335707122843944,0.042022,0.0,16.0,295680,127.16846370697021,18480,0.5854177,10,0.04011801
-0.05121002,0.5121646523475647,-1.2758107777564913,0.0977187,0.0,16.0,295840,127.23748278617859,18490,0.58511347,10,0.039178133
-0.07714908,0.4788069725036621,-1.276736356827638,0.13182102,0.0,16.0,296000,127.30644702911377,18500,0.57971376,10,0.039828464
-0.11778521,0.2975749969482422,-1.210053018577499,0.082310855,0.0,16.0,296160,127.37199091911316,18510,0.575955,10,0.032364774
-0.09480345,0.5542004406452179,-1.2119225863726364,0.1939565,0.0,16.0,296320,127.43871283531189,18520,0.57650095,10,0.034389887
-0.04979973,0.5276367962360382,-1.2379809495803198,0.1296263,0.0,16.0,296480,127.50714468955994,18530,0.5779839,10,0.02870325
-0.051737644,0.5057780742645264,-1.2371743664115373,0.21726528,0.0,16.0,296640,127.5745644569397,18540,0.57617766,10,0.03631203
-0.025031105,0.5615915656089783,-1.275177034424046,0.0667692,0.0,16.0,296800,127.64419913291931,18550,0.56931233,10,0.0478474
-0.034003053,0.3482845425605774,-1.2549162477116313,0.11608223,0.0,16.0,296960,127.71216320991516,18560,0.56584495,10,0.034129515
-0.097310066,0.4528447985649109,-1.2456094139664535,0.043626983,0.0,16.0,297120,127.77914810180664,18570,0.55946535,10,0.033862047
-0.082845986,-0.2059783935546875,-1.2654004514303419,0.1388476,0.0,16.0,297280,127.85027694702148,18580,0.5581331,10,0.030730998
-0.029549688,0.4799157977104187,-1.2686516711686213,0.11278108,0.0,16.0,297440,127.92213225364685,18590,0.55138344,10,0.03349673
-0.016489085,0.4009321331977844,-1.2132630832382159,0.043830153,0.0,16.0,297600,127.9889075756073,18600,0.5476714,10,0.05720024
-0.11824037,0.41118818521499634,-1.2295379542410598,0.055590153,0.0,16.0,297760,128.05759644508362,18610,0.54199696,10,0.044690557
-0.06423284,0.34209710359573364,-1.218478590197213,0.23583768,0.0,16.0,297920,128.1276936531067,18620,0.53813267,10,0.034845732
-0.015887145,0.4668804407119751,-1.1915979666129524,0.07389411,0.0,16.0,298080,128.19411039352417,18630,0.5355678,10,0.044228055
